,Room_ID,Title,Event,Club,Duration,Users,Max_Room_Size,Moderators,Speakers,Listeners,Bounce,Stickiness,Total_User_Time,Avg_User_Time,Avg_User_Time_New_Members,Avg_User_Time_Old_Members,Avg_Speaker_Time,Avg_Listener_Time,New_Users,New_Users_Pct,Old_Users,Old_Users_Pct,Followers
596,xoXJOb7E,Why are they panhandling people to get the vaccine? 🤔🦠🧬💉,2021-07-30 14:56:09,Living in Luxury,3.261388888888889,6022.0,915.0,,186.0,5836.0,0.4673,0.5327,96929.79999999999,16.09594818997011,,,63.03333333333333,14.6,,,,,
597,yjo7ND,Groan Room for Grown Folks,2021-08-04 21:28:32,Club Petty,0.009722222222222222,21.0,12.0,,10.0,11.0,0.4762,0.5238,114.96666666666667,5.474603174603175,,,6.766666666666667,4.3,,,,,
598,MKDlJ2v,F1 🏎HALFWAY MARK SEASON REVIEWS,2021-08-04 23:09:21,Women Watching Sports Live,2.138611111111111,72.0,30.0,,28.0,44.0,0.2361,0.7639,3764.8,52.28888888888889,,,71.96666666666667,39.76666666666667,,,,,
599,xkLLJw8E,"The Coonery, Pick Me’s , & ☁️🏃‍♂️🏃‍♀️Is Wild On CH 🥱🥴",2021-08-10 04:11:44,Living in Luxury,0.016388888888888887,165.0,62.0,,24.0,141.0,0.4061,0.5939,1081.3,6.553333333333333,,,11.566666666666665,5.7,,,,,
600,MzAgVBL,🏈 Football is back! 🏈 Panthers v Colts ✥ NFL Pre-Season,2021-08-15 16:59:26,Women Watching Sports Live,0.010833333333333334,50.0,19.0,,15.0,35.0,0.44,0.56,556.6666666666667,11.133333333333335,,,16.850000000000005,8.683333333333334,,,,,
601,gn5EKOK,GET IT OFF YOUR CHEST 🗣‼️🤔,2021-08-18 15:33:04,Living in Luxury,1.6716666666666664,1581.0,453.0,,111.0,1470.0,0.3675,0.6325000000000001,18721.6,11.841619228336494,,,30.93333333333333,10.4,,,,,
602,xBJkdGgY,THE BARE TRUTH- COVID Myths Explained- 1hr,2021-08-18 22:51:58,Medical Collective,0.013611111111111109,324.0,213.0,,10.0,314.0,0.1821,0.8179,2237.6666666666665,6.906378600823045,,,11.816666666666666,6.75,,,,,
603,MzrdKLAa,🕊🎸,2021-08-19 00:39:44,The Bomani Effect,0.007222222222222223,933.0,315.0,,29.0,904.0,0.3944,0.6056,9570.66666666667,10.257949267595572,,,24.533333333333335,9.800000000000002,,,,,
604,xoKgoZn,🏈 NFL Pre-Season ❖ NE Patriots v Philadelphia Eagles,2021-08-19 23:34:48,Women Watching Sports Live,2.879722222222222,2211.0,677.0,,56.0,2155.0,0.4242,0.5758,25535.833333333332,11.549449721091511,,,54.49999999999999,10.433333333333334,,,,,
605,y9GL02,LA: Free Tuesday? Want to come eat cookies on TV?,2021-08-20 04:47:49,The Green Buttwhole,1.7383333333333333,185.0,28.0,,36.0,149.0,0.5892,0.41080000000000005,2760.95,14.924054054054054,,,37.166666666666664,9.55,,,,,
606,ZN3rqYQ,Dr Sean B. Exposes The Truth About The Vaccine Thoughts? 🤔💉🦠,2021-08-20 15:35:33,Living in Luxury,1.5502777777777776,1112.0,244.0,,71.0,1041.0,0.3031,0.6969000000000001,20273.983333333334,18.231999400479616,,,39.71666666666667,16.766666666666666,,,,,
607,PN20bR38,HARRY POTTER TEACHES MAGIC TO BOLLYWOOD CELEBRITIES! 😂😂,2021-08-20 17:31:45,The Green Buttwhole,0.013888888888888892,53.0,36.0,,26.0,27.0,0.3774,0.6226,178.0,3.358490566037736,,,3.7999999999999994,2.9333333333333336,,,,,
608,xevJY7OE,HARRY POTTER TEACHES MAGIC TO BOLLYWOOD CELEBRITIES! 😂😂,2021-08-20 17:43:15,The Green Buttwhole,0.012777777777777779,80.0,52.0,,36.0,44.0,0.35,0.65,334.2,4.1775,,,4.883333333333333,3.6,,,,,
609,abr1765,T-Mobile Data Breach : Millions Of People’s Data Exposed 📲🚨❌,2021-08-21 13:00:47,Living in Luxury,0.006388888888888889,124.0,61.0,,10.0,114.0,0.4839,0.5161,375.7333333333333,3.03010752688172,,,6.033333333333333,2.7666666666666666,,,,,
610,WKqVaoE,Men In Real Estate Give Advice To Heaven Sent Women 🏠🥂🌹🤝,2021-08-24 21:09:08,Living in Luxury,0.0,114.0,56.0,,13.0,101.0,0.2895,0.7105,631.3666666666667,5.538304093567252,,,9.85,4.983333333333333,,,,,
611,Pb7Op15x,Fantasy Football & Football NFT Ceramics,2021-08-24 22:33:47,Women Watching Sports Live,0.010277777777777778,10.0,9.0,,3.0,7.0,0.4,0.6,22.549999999999997,2.255,,,3.0833333333333335,1.8999999999999997,,,,,
612,MEpZvd4,White Women Date Black Men But Disrespect Black women 🤔,2021-08-25 22:29:08,Living in Luxury,0.006944444444444446,75.0,39.0,,10.0,65.0,0.4667,0.5333,153.5,2.046666666666667,,,2.783333333333333,1.9333333333333331,,,,,
613,xXze4OW,🏎🏁 let’s talk Driver Swaps!!,2021-08-25 23:01:58,Women Watching Sports Live,1.4961111111111112,61.0,21.0,,15.0,46.0,0.4098,0.5902000000000001,2052.4833333333336,33.647267759562844,,,57.15,25.983333333333338,,,,,
614,W1lBZj,I’m Sorry I Won’t Suck Your Ass Like The Rest JT 🦊😆🤣🥱,2021-08-26 03:55:30,Living in Luxury,2.0972222222222223,1184.0,187.0,,81.0,1103.0,0.3708,0.6292,18280.150000000005,15.439315878378382,,,41.16666666666667,13.550000000000002,,,,,
615,yw2237n,Do you believe there is a Heaven & Hell? 🤔,2021-08-26 21:44:49,Living in Luxury,9.078611111111112,2281.0,404.0,,163.0,2118.0,0.3902,0.6098,56084.94999999999,24.58787812362998,,,88.75,19.649999999999995,,,,,
616,xoXkVA56,Is There A Such Thing As An Outer Body Experience? 🤔🙏🏽🌤‼️,2021-08-27 18:34:41,Living in Luxury,0.01138888888888889,99.0,28.0,,12.0,87.0,0.5556,0.4444,491.05000000000007,4.960101010101011,,,12.283333333333333,3.9500000000000006,,,,,
617,7LKJ2g3,Do You Believe In God? Are You A Believer? 🤔🙏🏽☀️🌺,2021-08-28 11:55:22,Living in Luxury,21.68027777777778,1553.0,139.0,,136.0,1417.0,0.4366,0.5634,39418.41666666667,25.38210989482722,,,72.95,20.816666666666666,,,,,
618,M847y0,🏎🏁F1: Belgian GP Watch Party,2021-08-29 12:00:18,Women Watching Sports Live,4.551388888888889,1567.0,468.0,,49.0,1518.0,0.3427,0.6573,27304.2,17.42450542437779,,,119.89999999999999,14.116666666666667,,,,,
619,PAjE8w,,2021-08-29 12:51:17,Community First,0.008888888888888889,1.0,1.0,,1.0,0.0,0.0,1.0,1.5333333333333332,1.5333333333333332,,,1.5333333333333332,1.5333333333333332,,,,,
620,Zr4ddad,🏈 NFL Pre-Season ❖ Jacksonville Jaguars v Dallas Cowboys,2021-08-29 17:01:00,Women Watching Sports Live,2.8208333333333333,90.0,21.0,,31.0,59.0,0.3667,0.6333,3737.383333333333,41.52648148148148,,,67.01666666666667,28.133333333333333,,,,,
621,MKlEOVKN,Why should we put black people in camps 🦍🐒,2021-08-29 20:09:14,Community First,0.013611111111111109,16.0,10.0,,7.0,9.0,0.625,0.375,35.400000000000006,2.2125000000000004,,,2.7,1.8333333333333335,,,,,
622,PrKrgQWD,AllNiggers must die,2021-08-29 20:17:28,Community First,0.005,26.0,13.0,,6.0,20.0,0.5,0.5,74.43333333333334,2.862820512820513,,,5.35,2.1166666666666667,,,,,
623,PYnWJzGd,Clubhouse Is Weird Tonight 🥱,2021-08-30 03:46:33,Living in Luxury,0.0038888888888888888,165.0,67.0,,20.0,145.0,0.4242,0.5758,505.0,3.0606060606060606,,,5.916666666666668,2.6666666666666665,,,,,
624,xjEE0ra6,🏈 NFL Kickoff Countdown: Fantasy Football Predictions,2021-08-31 14:31:00,Women Watching Sports Live,1.356111111111111,133.0,41.0,,34.0,99.0,0.3383,0.6617,3680.483333333333,27.672807017543857,,,44.43333333333333,21.916666666666668,,,,,
625,MdZkVVAK,NFL Kickoff Countdown: Final Rosters,2021-09-01 14:31:18,Women Watching Sports Live,0.015277777777777776,64.0,30.0,,21.0,43.0,0.2812,0.7188,1296.05,20.25078125,,,27.316666666666666,16.8,,,,,
626,MdOYQ0WA,🏎🏁F1: Current NEWS & VIEWS,2021-09-01 23:02:22,Women Watching Sports Live,1.011111111111111,39.0,19.0,,12.0,27.0,0.2051,0.7948999999999999,1114.6499999999999,28.580769230769228,,,39.29999999999999,23.816666666666663,,,,,
627,Mw2OLGbv,They Are Administrating The Vaccine To Animals Now? 😩🦠💉🦍,2021-09-02 00:52:20,Living in Luxury,0.008888888888888889,106.0,38.0,,13.0,93.0,0.3868,0.6132,720.05,6.792924528301886,,,11.75,6.1,,,,,
628,xpoyA4lO,Convinced JT 🦊 Dislikes STRONG Black Woman At This Point 🥱‼️,2021-09-02 02:01:48,Living in Luxury,2.0569444444444445,1085.0,194.0,,60.0,1025.0,0.2599,0.7401,23410.66666666666,21.57665130568356,,,42.81666666666667,20.33333333333333,,,,,
629,M1zn84D1,NFL Kickoff Countdown,2021-09-02 14:32:43,Women Watching Sports Live,1.0041666666666667,1745.0,556.0,,30.0,1715.0,0.2074,0.7926,13338.666666666666,7.643935052531041,,,25.4,7.333333333333333,,,,,
630,PrWVVyAR,Let’s Talk About How The Men On CH Are VILE To Women 🤔‼️,2021-09-02 17:13:16,Living in Luxury,0.0125,114.0,53.0,,13.0,101.0,0.4123,0.5877,467.66666666666663,4.102339181286549,,,7.616666666666666,3.65,,,,,
631,MRlQwD3z,That White Room Was Giving Racist Vibes Last night 😷🥱🥴,2021-09-02 17:28:36,Living in Luxury,0.0,443.0,96.0,,41.0,402.0,0.4289,0.5710999999999999,3214.2833333333333,7.255718585402558,,,17.116666666666667,6.25,,,,,
632,MO8vyLV4,When Are We Gonna Stop Praising Bullies On CH? 🤔🥱,2021-09-02 18:16:14,Living in Luxury,3.906944444444445,3579.0,595.0,,148.0,3431.0,0.2903,0.7097,89961.21666666666,25.13585265902952,,,70.4,23.183333333333334,,,,,
633,xp3WwWLO,You HAVE To Clout Chase Off ME To Get A Big Room 😆🤣,2021-09-02 23:25:41,Living in Luxury,0.0036111111111111114,268.0,59.0,,30.0,238.0,0.459,0.5409999999999999,1205.5666666666666,4.498383084577114,,,8.716666666666667,3.9666666666666663,,,,,
634,PbDE25Gy,🏈 WWSL Fantasy League Draft,2021-09-02 23:33:16,Women Watching Sports Live,3.9775,68.0,14.0,,16.0,52.0,0.5588,0.44120000000000004,3887.133333333333,57.16372549019608,,,124.04999999999998,36.583333333333336,,,,,
635,xoNaYL3,300+ Fans Holy Shit Guys I Made It A Room About Me 😱😍😂,2021-09-02 23:51:11,Living in Luxury,0.015,72.0,40.0,,15.0,57.0,0.4306,0.5694,160.14999999999998,2.224305555555555,,,2.95,2.033333333333333,,,,,
636,M66QnJQA,Let’s Have Some Positive Vibes Now Shall We 🌹🥂🖤,2021-09-03 00:00:58,Living in Luxury,0.0,5.0,5.0,,1.0,4.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,
637,M1KwrvzR,,2021-09-03 00:02:37,Living in Luxury,0.0,219.0,63.0,,25.0,194.0,0.3562,0.6437999999999999,1082.7666666666667,4.9441400304414005,,,9.166666666666666,4.4,,,,,
638,PAayV63n,You Guys Seriously Need Help At This Point Speaking On Me 🥴,2021-09-03 02:54:50,Living in Luxury,0.0,29.0,29.0,,2.0,27.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,
639,xLGVdGVP,Piff Who Are You? I Don’t Even KNOW YOU 😆🤣😂,2021-09-03 02:55:55,Living in Luxury,0.0,163.0,55.0,,23.0,140.0,0.362,0.638,838.55,5.144478527607362,,,7.85,4.7,,,,,
640,7gjrAg3,NFL Kickoff Countdown: Ranking Toughest Divisions,2021-09-03 14:32:16,Women Watching Sports Live,0.013611111111111109,53.0,21.0,,15.0,38.0,0.3396,0.6604,1239.85,23.393396226415092,,,38.45,17.45,,,,,
641,PrkEe5NO,Now Today Let’s Talk About The Obsession With Envy 🙃,2021-09-03 14:47:55,Living in Luxury,1.136388888888889,1629.0,559.0,,42.0,1587.0,0.3689,0.6311,12039.0,7.390423572744015,,,20.883333333333333,7.033333333333333,,,,,
642,PN2AaZy,Someone Get This Lier In Here 🥱🙄,2021-09-03 17:46:32,Living in Luxury,0.0,60.0,39.0,,8.0,52.0,0.4667,0.5333,72.06666666666666,1.201111111111111,,,1.5333333333333332,1.15,,,,,
643,xqn71OO,Someone Get The Liar In Here Making Up Stories 🥱😂🙄,2021-09-03 17:50:23,Living in Luxury,1.1355555555555554,2266.0,623.0,,45.0,2221.0,0.3703,0.6296999999999999,20572.15,9.078618711385703,,,30.233333333333338,8.65,,,,,
644,xXoN6djg,Tell us what you think about NFTs 🔴(RECORDING),2021-09-03 22:03:08,Community First,2.274722222222222,75.0,17.0,,15.0,60.0,0.3733,0.6267,2298.5,30.64666666666667,,,57.36666666666667,23.96666666666667,,,,,
645,xjLg5pqA,Value Adding for Valuable People,2021-09-04 05:45:47,The Green Buttwhole,0.01583333333333333,13.0,9.0,,11.0,2.0,0.3077,0.6923,73.61666666666665,5.662820512820511,,,5.783333333333332,5.0,,,,,
646,gvanoN,🏈 NFL Kickoff Countdown,2021-09-04 14:33:34,Women Watching Sports Live,1.4713888888888889,35.0,11.0,,19.0,16.0,0.4,0.6,1002.3166666666666,28.637619047619047,,,35.88333333333333,20.033333333333335,,,,,
647,PGeo3bZ,Wealthy Men Connect With Beautiful Women 🌹🥂🌃,2021-09-05 01:29:08,Living in Luxury,0.0036111111111111114,107.0,34.0,,11.0,96.0,0.5981,0.40190000000000003,222.44999999999996,2.078971962616822,,,3.3499999999999996,1.9333333333333331,,,,,
648,2zjGbgz,🏎🏁F1: DUTCH 🇳🇱 GP Watch Party,2021-09-05 12:00:58,Women Watching Sports Live,0.011666666666666665,37.0,25.0,,15.0,22.0,0.2432,0.7568,466.83333333333337,12.617117117117118,,,15.600000000000001,10.583333333333334,,,,,
649,xjj0vDw0,🏎🏁F1: DUTCH 🇳🇱 GP Watch Party,2021-09-05 12:26:24,Women Watching Sports Live,2.4619444444444443,125.0,33.0,,28.0,97.0,0.328,0.6719999999999999,5711.25,45.69,,,85.78333333333333,34.11666666666667,,,,,
650,yWaZGna,NFL Kickoff Countdown,2021-09-05 14:31:03,Women Watching Sports Live,0.0,77.0,21.0,,23.0,54.0,0.4286,0.5714,1185.5,15.396103896103897,,,23.799999999999997,11.816666666666666,,,,,
651,78zX511,Under New Management- Sponsored by Meow Mix,2021-09-05 23:59:05,Disco Doggie Radio,1.531111111111111,1072.0,342.0,,29.0,1043.0,0.2425,0.7575000000000001,11885.166666666668,11.0869092039801,,,27.400000000000002,10.633333333333335,,,,,
652,MO667gO6,NFL Kickoff Countdown,2021-09-06 14:31:03,Women Watching Sports Live,2.9047222222222224,112.0,28.0,,40.0,72.0,0.2857,0.7142999999999999,4543.466666666667,40.56666666666667,,,59.31666666666667,30.15,,,,,
653,xqYBe0Xn,🏈 Fantasy Draft ❖ WWSL - Pool C ❖ draft.wwsl.club,2021-09-06 23:33:50,Women Watching Sports Live,2.5058333333333334,64.0,19.0,,19.0,45.0,0.3594,0.6406000000000001,2477.8,38.715625,,,67.45,26.583333333333332,,,,,
654,xpY4A0oz,🏈 Fantasy Draft ❖ WWSL - Pool B ❖ draft.wwsl.club,2021-09-08 00:02:47,Women Watching Sports Live,2.852222222222222,87.0,18.0,,29.0,58.0,0.4713,0.5287,3197.7333333333327,36.755555555555546,,,62.96666666666666,23.65,,,,,
655,PGzJp9vg,NFL Kickoff Countdown: Setting Your Fantasy Lineup,2021-09-08 14:31:41,Women Watching Sports Live,1.1197222222222223,75.0,24.0,,22.0,53.0,0.32,0.6799999999999999,1482.9833333333336,19.773111111111113,,,29.866666666666667,15.583333333333334,,,,,
656,WOJBqq,🏎🏁F1: The “ICE MAN” Kimi Raikkonen Retires 🥺,2021-09-08 23:05:30,Women Watching Sports Live,1.0547222222222221,33.0,19.0,,15.0,18.0,0.0606,0.9394,936.05,28.365151515151513,,,30.583333333333332,26.516666666666666,,,,,
657,xBXRww2d,🕊🎸,2021-09-11 00:32:43,The Bomani Effect,1.4302777777777778,977.0,297.0,,26.0,951.0,0.3736,0.6264000000000001,11959.183333333332,12.240719890822245,,,50.91666666666667,11.183333333333332,,,,,
658,PvR93wRR,🏎🏁 F1: ITALIAN 🇮🇹 GP Watch Party,2021-09-12 14:25:16,Women Watching Sports Live,0.0,54.0,0.0,,32.0,22.0,0.2037,0.7963,880.1666666666667,16.299382716049383,,,18.166666666666668,13.583333333333334,,,,,
659,MzY48bDw,Verzuz:TV Theme Songs,2021-09-12 15:46:19,Disco Doggie Radio,1.1952777777777777,62.0,0.0,,19.0,43.0,0.5806,0.4194,1463.6,23.606451612903225,,,41.5,15.7,,,,,
660,PGN98av,🏈 NFL Football ❖ GB Packers v NO Saints,2021-09-12 21:02:56,Women Watching Sports Live,2.9025,1904.0,765.0,,88.0,1816.0,0.4538,0.5462,32180.266666666666,16.90140056022409,,,56.483333333333334,14.983333333333333,,,,,
661,PNodQo6w,🏈 NFL ✥ Chicago Bears @ LA Rams,2021-09-13 00:26:13,Women Watching Sports Live,2.7730555555555556,134.0,31.0,,31.0,103.0,0.4478,0.5522,3933.0166666666664,29.350870646766168,,,54.55,21.766666666666666,,,,,
662,Pv3kpqJD,🏈 NFL - New York Giants @ Washington Football Team,2021-09-17 00:44:45,Women Watching Sports Live,5.0088888888888885,160.0,23.0,,50.0,110.0,0.4875,0.5125,8072.500000000001,50.45312500000001,,,85.91666666666667,34.333333333333336,,,,,
663,xpQGL05K,🏈 NFL ✮Dallas Cowboys @ LA Chargers,2021-09-19 20:37:00,Women Watching Sports Live,1.4966666666666666,792.0,339.0,,29.0,763.0,0.5215,0.47850000000000004,7297.383333333333,9.213867845117845,,,42.46666666666667,7.95,,,,,
664,xk52eBrD,🏈 NFL - Ravens vs Chiefs,2021-09-20 00:42:42,Women Watching Sports Live,3.184166666666667,179.0,29.0,,46.0,133.0,0.5028,0.4972,5682.383333333333,31.7451582867784,,,58.71666666666667,22.416666666666668,,,,,
665,7grwDV,Surviving NAY!,2021-09-20 22:33:41,The Sneaky Link,0.006388888888888889,53.0,38.0,,25.0,28.0,0.2264,0.7736000000000001,388.9833333333333,7.339308176100628,,,7.85,6.883333333333332,,,,,
666,xLrpDjdL,Can someone tell me why folks got smoke with Nay!?!?,2021-09-20 22:48:42,Club Petty,0.0061111111111111106,28.0,20.0,,17.0,11.0,0.1071,0.8929,228.08333333333337,8.145833333333334,,,8.833333333333334,7.083333333333334,,,,,
667,PNOdQ3XZ,🏈 NFL - Detroit Lions @ Green Bay Packers,2021-09-21 01:03:41,Women Watching Sports Live,2.2525,104.0,33.0,,41.0,63.0,0.2404,0.7596,4726.25,45.44471153846154,,,59.65,36.2,,,,,
668,xegL1J7L,Inaugural Urban Dictionary Spelling Bee (🔴),2021-09-22 00:37:36,The Green Buttwhole,0.0,68.0,340.0,,24.0,44.0,1.0,0.0,939.1333333333333,13.81078431372549,,,38.0,0.6166666666666667,,,,,
669,M1OzrqQR,𝕄𝕦𝕫𝕚𝕜 𝕨𝕚𝕥𝕙 𝕁𝕖𝕟: Special Concert Series,2021-09-22 01:19:37,Community First,2.0483333333333333,957.0,363.0,,60.0,897.0,0.3312,0.6688000000000001,15040.199999999999,15.715987460815047,,,62.3,12.599999999999998,,,,,
670,PAKk59Rn,The Bird Vs. The Cat 🎶🎤,2021-09-24 04:01:49,Community First,0.0,126.0,156.0,,32.0,94.0,0.3492,0.6508,577.1333333333333,4.580423280423281,,,6.383333333333334,3.9666666666666663,,,,,
671,2jVKX4,Should Men Be The Providers? 🤔🤔🤔,2021-09-29 00:26:11,Living in Luxury,1.5741666666666667,632.0,110.0,,117.0,515.0,0.394,0.606,9520.083333333334,15.063422995780591,,,25.833333333333332,12.616666666666667,,,,,
672,PQw175,🕊🎸,2021-09-30 01:25:33,The Bomani Effect,9.804444444444444,1150.0,483.0,,47.0,1103.0,0.4565,0.5435,28064.38333333333,24.403811594202896,,,80.81666666666666,22.0,,,,,
673,MOp3DBNQ,Let’s play with new features!,2021-09-30 19:55:31,Community First,0.009166666666666667,99.0,50.0,,27.0,72.0,0.3535,0.6465000000000001,1046.1,10.566666666666666,,,16.3,8.416666666666666,,,,,
674,xLK4zeOW,🕊🎸,2021-10-01 22:02:44,The Bomani Effect,0.005277777777777778,351.0,281.0,,16.0,335.0,0.2336,0.7664,2427.8166666666666,6.916856600189933,,,8.316666666666666,6.8500000000000005,,,,,
675,PA3o2VV1,🕊🎸,2021-10-01 22:14:45,The Bomani Effect,0.0,31.0,28.0,,2.0,29.0,1.0,0.0,83.6,2.696774193548387,,,36.0,0.4,,,,,
676,MwJ1wOag,✄,2021-10-02 02:50:43,Community First,1.1230555555555555,706.0,253.0,,24.0,682.0,0.5028,0.4972,6851.333333333334,9.704438149197356,,,31.616666666666664,8.933333333333334,,,,,
677,M83ZddjL,Jesus Is The Way 🙏🏽❤️,2021-10-02 03:02:44,Living in Luxury,0.01583333333333333,30.0,18.0,,5.0,25.0,0.4,0.6,181.91666666666666,6.063888888888888,,,10.8,5.116666666666666,,,,,
678,M5zNorwj,Do y’all have beef with Jesus on clubhouse or something? 🥲,2021-10-02 13:35:42,Living in Luxury,0.009166666666666667,109.0,35.0,,15.0,94.0,0.4862,0.5138,641.5,5.885321100917431,,,13.000000000000002,4.75,,,,,
679,P012vEgL,Women Are Getting Killed Around The World For Denying Men ‼️,2021-10-02 15:14:43,Living in Luxury,1.2897222222222222,253.0,66.0,,28.0,225.0,0.4111,0.5889,4285.05,16.93695652173913,,,35.85,14.583333333333334,,,,,
680,MKzQoV90,LEANING IN TO YOUR VOICE 🔴,2021-10-02 17:02:15,Frontliners,2.786388888888889,463.0,61.0,,40.0,423.0,0.4471,0.5529,9197.016666666666,19.863966882649386,,,63.01666666666667,15.783333333333333,,,,,
681,xoajjrXK,SAY HER NAME MIYA MARCANO : R.I.P 😢🙏🏽,2021-10-02 20:05:19,Living in Luxury,0.010555555555555556,150.0,42.0,,21.0,129.0,0.4533,0.5467,1612.1,10.747333333333332,,,24.45,8.516666666666667,,,,,
682,M5Gaqpq8,Relaxin Deep Meditation,2021-10-03 07:59:19,The Hearing Place,7.535,10.0,6.0,,2.0,8.0,0.4,0.6,1373.9666666666667,137.39666666666668,,,226.05,115.23333333333333,,,,,
683,xp3XWdlz,Mock Job Interview Coaching - Supporting Deon,2021-10-03 16:02:18,Community First,1.2319444444444445,830.0,320.0,,23.0,807.0,0.4831,0.5169,10841.333333333334,13.061847389558233,,,42.71666666666667,12.216666666666667,,,,,
684,xqNX6NZ,🏈 NFL Cardinals/Rams ❖ Seahawks/49ers ❖ Steelers/Packers,2021-10-03 20:02:14,Women Watching Sports Live,1.8836111111111111,66.0,13.0,,21.0,45.0,0.4091,0.5909,1595.9499999999998,24.181060606060605,,,40.28333333333333,16.666666666666668,,,,,
685,xnKpoora,🏈 NFL - TB Buccaneers vs NE Patriots,2021-10-04 00:02:24,Women Watching Sports Live,0.0,7.0,8.0,,2.0,5.0,1.0,0.0,92.66666666666667,13.238095238095239,,,45.0,0.5333333333333333,,,,,
686,PDYnqLeR,🏈 NFL - TB Buccaneers vs NE Patriots,2021-10-04 00:05:19,Women Watching Sports Live,4.072777777777778,241.0,34.0,,56.0,185.0,0.4315,0.5685,10195.233333333334,42.303872752420475,,,85.48333333333333,29.233333333333334,,,,,
687,MRWqGV,COVID UPDATE- The COVID-19 Pill? 🔴,2021-10-04 16:02:18,Medical Collective,0.004722222222222222,314.0,121.0,,7.0,307.0,0.2898,0.7101999999999999,3749.5833333333335,11.941348195329088,,,30.56666666666667,11.516666666666667,,,,,
688,M5YvZ5Z8,🏈 MNF - LV Raiders vs LA Chargers ❖ How the West was won 🏈,2021-10-04 23:56:18,Women Watching Sports Live,4.375555555555556,124.0,25.0,,45.0,79.0,0.4194,0.5806,8184.183333333334,66.00147849462367,,,100.26666666666668,46.48333333333333,,,,,
689,MKDvZBdQ,Toni Morrison’s ❤️LOVE❤️Patrice Reads and Sips,2021-10-05 03:05:15,The Hearing Place,2.519722222222222,98.0,28.0,,10.0,88.0,0.3878,0.6122000000000001,3369.9333333333334,34.387074829931976,,,71.96666666666667,30.116666666666664,,,,,
690,WVkNQVL,COVID UPDATE & Tackling CH 🦠 Misconceptions 🔴,2021-10-06 16:02:19,Medical Collective,1.0386111111111112,378.0,135.0,,13.0,365.0,0.2698,0.7302,6765.916666666667,17.899250440917108,,,50.166666666666664,16.75,,,,,
691,P9ogaXvM,🏎🏁F1: Driver Report Card…. Come rate the drivers,2021-10-06 23:05:22,Women Watching Sports Live,1.9872222222222224,53.0,23.0,,16.0,37.0,0.2642,0.7358,2812.95,53.07452830188679,,,80.03333333333333,41.416666666666664,,,,,
